P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
324091,75,이마트 성수점,52,돼지고기(삼겹살),600g,16920,Jul-12,녹차먹인돼지100g 2820원 ,2,대형마트,200000,성동구
324092,75,이마트 성수점,18,닭고기,1마리,7980,Jul-12,올품행사1kg,2,대형마트,200000,성동구
324093,75,이마트 성수점,171,달걀(특란),10개,2250,Jul-12,1등급란,2,대형마트,200000,성동구
324094,75,이마트 성수점,314,"냉동참조기(20cm,국산)",1마리,990,Jul-12,5마리4950원,2,대형마트,200000,성동구
324095,75,이마트 성수점,152,"명태(러시아,냉동)",1마리,2980,Jul-12,,2,대형마트,200000,성동구
324096,75,이마트 성수점,254,"오징어(생물,국산)",1마리,2280,Jul-12,2마리4560원,2,대형마트,200000,성동구
324097,75,이마트 성수점,266,"고등어(생물,국산)",1마리,2800,Jul-12,30cm행사,2,대형마트,200000,성동구
324098,13,돈암제일시장,305,"사과(부사, 300g)",1개,4000,Jul-12,,1,전통시장,290000,성북구
324099,13,돈암제일시장,306,"배(신고, 600g)",1개,4000,Jul-12,,1,전통시장,290000,성북구
324100,13,돈암제일시장,307,배추(2.5~3kg),1포기,2667,Jul-12,3입1망 8000원,1,전통시장,290000,성북구
324101,13,돈암제일시장,308,무(1kg),1kg,1500,Jul-12,,1,전통시장,290000,성북구
324102,13,돈암제일시장,272,양파(작은망),1.5kg,2000,Jul-12,,1,전통시장,290000,성북구
324103,13,돈암제일시장,23,상추,100g,2000,Jul-12,,1,전통시장,290000,성북구
324104,13,돈암제일시장,311,오이(다다기),1개,400,Jul-12,5개 2000원,1,전통시장,290000,성북구
324105,13,돈암제일시장,312,애호박,1개,500,Jul-12,2개 1000원,1,전통시장,290000,성북구
324106,13,돈암제일시장,58,"쇠고기(한우,불고기)",1등급 (600g),15000,Jul-12,,1,전통시장,290000,성북구
324107,13,돈암제일시장,202,돼지고기(생삼겹살),600g,10800,Jul-12,,1,전통시장,290000,성북구
324108,13,돈암제일시장,283,닭고기(육계),1마리 (1kg),5000,Jul-12,,1,전통시장,290000,성북구
324109,13,돈암제일시장,134,달걀(왕란),10개,1500,Jul-12,30개4500원,1,전통시장,290000,성북구
324110,13,돈암제일시장,260,"조기(냉동,수입산)",1마리 (20cm),4500,Jul-12,,1,전통시장,290000,성북구
324111,13,돈암제일시장,315,"명태(45cm,수입산)",1마리 (45cm),3000,Jul-12,,1,전통시장,290000,성북구
324112,13,돈암제일시장,254,"오징어(생물,국산)",1마리 (25cm),2500,Jul-12,,1,전통시장,290000,성북구
324113,13,돈암제일시장,316,"고등어(30cm,국산)",1마리 (30cm),3000,Jul-12,,1,전통시장,290000,성북구
324114,140,하나로마트 양재점,50,사과(부사),1개,3633,Jul-12,3입 10900 뜨라네,2,대형마트,650000,서초구
324115,140,하나로마트 양재점,306,"배(신고, 600g)",1개 ,4633,Jul-12,3입 13900,2,대형마트,650000,서초구
324116,140,하나로마트 양재점,307,배추(2.5~3kg),1포기,2200,Jul-12,,2,대형마트,650000,서초구
324117,140,하나로마트 양재점,282,무(세척무),1개 ,1550,Jul-12,,2,대형마트,650000,서초구
324118,140,하나로마트 양재점,309,양파(1.5kg망),1망,1980,Jul-12,창령양파,2,대형마트,650000,서초구
324119,140,하나로마트 양재점,23,상추,150g,877,Jul-12, 적상추(남원농협),2,대형마트,650000,서초구
324120,140,하나로마트 양재점,311,오이(다다기),1개,330,Jul-12,3입 990,2,대형마트,650000,서초구
324121,140,하나로마트 양재점,312,애호박,1개 ,830,Jul-12,청원생명,2,대형마트,650000,서초구
324122,140,하나로마트 양재점,131,쇠고기(한우1등급),600g ( 1등급)++,22680,Jul-12,,2,대형마트,650000,서초구
324123,140,하나로마트 양재점,202,돼지고기(생삼겹살),600g,10680,Jul-12,하나가득,2,대형마트,650000,서초구
324124,140,하나로마트 양재점,283,닭고기(육계),1마리,7710,Jul-12,목우촌통닭10호,2,대형마트,650000,서초구
324125,140,하나로마트 양재점,17,달걀,10개 ,2360,Jul-12,신선특란 (왕란),2,대형마트,650000,서초구
324126,140,하나로마트 양재점,259,"조기(냉동,국산)",1마리 (20cm),4633,Jul-12,3미 13900 국산참조기,2,대형마트,650000,서초구
324127,140,하나로마트 양재점,152,"명태(러시아,냉동)",1마리 (40cm),4800,Jul-12,절단동태(러시아),2,대형마트,650000,서초구
324128,140,하나로마트 양재점,254,"오징어(생물,국산)",1마리 (25cm),1450,Jul-12,2미2900,2,대형마트,650000,서초구
324129,140,하나로마트 양재점,266,"고등어(생물,국산)",1마리 (30cm),4500,Jul-12,국산 생물,2,대형마트,650000,서초구
324130,121,마포농수산물시장,305,"사과(부사, 300g)",1개(300g),1430,Jul-12,국산(햇사과),1,전통시장,440000,마포구
324131,121,마포농수산물시장,306,"배(신고, 600g)",1개(600g),2500,Jul-12,국내(신고배),1,전통시장,440000,마포구
324132,121,마포농수산물시장,307,배추(2.5~3kg),1포기,3330,Jul-12,해남(통배추),1,전통시장,440000,마포구
324133,121,마포농수산물시장,308,무(1kg),1포기,2000,Jul-12,해남(저장무),1,전통시장,440000,마포구
324134,121,마포농수산물시장,309,양파(1.5kg망),1망,2000,Jul-12,무안(햇양파),1,전통시장,440000,마포구
324135,121,마포농수산물시장,310,상추(100g),100g,2000,Jul-12,남양주,1,전통시장,440000,마포구
324136,121,마포농수산물시장,311,오이(다다기),1개,330,Jul-12,상주,1,전통시장,440000,마포구
324137,121,마포농수산물시장,312,애호박,1개,700,Jul-12,진주(논개),1,전통시장,440000,마포구
324138,121,마포농수산물시장,58,"쇠고기(한우,불고기)",600g(2등급),17700,Jul-12,국내산,1,전통시장,440000,마포구
324139,121,마포농수산물시장,99,돼지고기(생삼겹살),600g,12900,Jul-12,국내산(토종암돼지),1,전통시장,440000,마포구
324140,121,마포농수산물시장,283,닭고기(육계),1마리(1.2kg),7000,Jul-12,국내(하림),1,전통시장,440000,마포구
324141,121,마포농수산물시장,181,달걀(왕란),10개,1230,Jul-12,국내(왕란),1,전통시장,440000,마포구
324142,121,마포농수산물시장,258,"조기(생물,국산)",1마리(대),3330,Jul-12,중국산(부서),1,전통시장,440000,마포구
324143,121,마포농수산물시장,315,"명태(45cm,수입산)",1마리(중),7000,Jul-12,일본(생태),1,전통시장,440000,마포구
324144,121,마포농수산물시장,256,"오징어(냉동,국산)",1마리(대),2500,Jul-12,속초(생물),1,전통시장,440000,마포구
324145,121,마포농수산물시장,266,"고등어(생물,국산)",1마리(중),3000,Jul-12,부산,1,전통시장,440000,마포구
324146,63,농협 하나로마트 용산점,305,"사과(부사, 300g)",1개,4327,Jul-12,3개 12980,2,대형마트,170000,용산구
324147,63,농협 하나로마트 용산점,306,"배(신고, 600g)",1개,4660,Jul-12,3개 13980,2,대형마트,170000,용산구
324148,63,농협 하나로마트 용산점,307,배추(2.5~3kg),1포기,2400,Jul-12,,2,대형마트,170000,용산구
324149,63,농협 하나로마트 용산점,308,무(1kg),1개,1500,Jul-12, 햇무,2,대형마트,170000,용산구
324150,63,농협 하나로마트 용산점,309,양파(1.5kg망),1망,2680,Jul-12,,2,대형마트,170000,용산구
324151,63,농협 하나로마트 용산점,23,상추,100g),690,Jul-12,친환경 아침마루100g,2,대형마트,170000,용산구
324152,63,농협 하나로마트 용산점,311,오이(다다기),1개,400,Jul-12,3개1200,2,대형마트,170000,용산구
324153,63,농협 하나로마트 용산점,277,호박,애호박,850,Jul-12,,2,대형마트,170000,용산구
324154,63,농협 하나로마트 용산점,58,"쇠고기(한우,불고기)",600g(1+1등급),22200,Jul-12,100g 3700,2,대형마트,170000,용산구
324155,63,농협 하나로마트 용산점,52,돼지고기(삼겹살),600g,11880,Jul-12,100g1980 목우촌,2,대형마트,170000,용산구
324156,63,농협 하나로마트 용산점,283,닭고기(육계),951g,7700,Jul-12,순진무가10호,2,대형마트,170000,용산구
324157,63,농협 하나로마트 용산점,134,달걀(왕란),10개,2400,Jul-12,농협안심란 ,2,대형마트,170000,용산구
324158,63,농협 하나로마트 용산점,259,"조기(냉동,국산)",1마리(35cm),1580,Jul-12,5마리1팩7900,2,대형마트,170000,용산구
324159,63,농협 하나로마트 용산점,152,"명태(러시아,냉동)",1마리(45cm),1450,Jul-12,2마리 2900,2,대형마트,170000,용산구
324160,63,농협 하나로마트 용산점,254,"오징어(생물,국산)",1마리(15m),1450,Jul-12,2마리 2900,2,대형마트,170000,용산구
324161,63,농협 하나로마트 용산점,266,"고등어(생물,국산)",1마리(25cm),1600,Jul-12,2마리 3200,2,대형마트,170000,용산구
324162,123,홈플러스 월드컵점,305,"사과(부사, 300g)",1개(300g),1300,Jul-12,국산초록사과),2,대형마트,440000,마포구
324163,123,홈플러스 월드컵점,306,"배(신고, 600g)",1개(600g),3490,Jul-12,국내(홈플러스배),2,대형마트,440000,마포구
324164,123,홈플러스 월드컵점,307,배추(2.5~3kg),1포기,1800,Jul-12,국내(&#52515;은배추),2,대형마트,440000,마포구
324165,123,홈플러스 월드컵점,308,무(1kg),1포기,1390,Jul-12,국내,2,대형마트,440000,마포구
324166,123,홈플러스 월드컵점,309,양파(1.5kg망),1망(1.6kg),2230,Jul-12,국내(홈플러스양파),2,대형마트,440000,마포구
324167,123,홈플러스 월드컵점,310,상추(100g),1봉지(적상추),1890,Jul-12,남양주&#52433;상추,2,대형마트,440000,마포구
324168,123,홈플러스 월드컵점,311,오이(다다기),1개,380,Jul-12,상주(산마루유통),2,대형마트,440000,마포구
324169,123,홈플러스 월드컵점,312,애호박,1개,830,Jul-12,진주(초로미),2,대형마트,440000,마포구
324170,123,홈플러스 월드컵점,58,"쇠고기(한우,불고기)",600g,17880,Jul-12,국내(안심한우)세일,2,대형마트,440000,마포구
324171,123,홈플러스 월드컵점,52,돼지고기(삼겹살),600g,17880,Jul-12,국내(선진포크),2,대형마트,440000,마포구
324172,123,홈플러스 월드컵점,283,닭고기(육계),1마리(700g),7300,Jul-12,국내하림8호닭),2,대형마트,440000,마포구
324173,123,홈플러스 월드컵점,134,달걀(왕란),10개,1900,Jul-12,국내(신선란),2,대형마트,440000,마포구
324174,123,홈플러스 월드컵점,136,"조기(국산,생물)",1마리(중),1280,Jul-12,참조기(해동),2,대형마트,440000,마포구
324175,123,홈플러스 월드컵점,264,"명태(냉동,수입산)",1마리(중),1780,Jul-12,러시아(동태),2,대형마트,440000,마포구
324176,123,홈플러스 월드컵점,254,"오징어(생물,국산)",1마리(중),2280,Jul-12,원양산(생물)세일,2,대형마트,440000,마포구
324177,123,홈플러스 월드컵점,266,"고등어(생물,국산)",1마리(중),2900,Jul-12,국산세일,2,대형마트,440000,마포구
324178,53,이마트 은평점,28,사과,1개,2475,Jul-12,당찬사과4개9900원,2,대형마트,380000,은평구
324179,53,이마트 은평점,27,배,1개,3200,Jul-12,당찬배,2,대형마트,380000,은평구
324180,53,이마트 은평점,307,배추(2.5~3kg),1포기,2980,Jul-12,국산,2,대형마트,380000,은평구
324181,53,이마트 은평점,133,무(세척무),1개,2980,Jul-12,제주,2,대형마트,380000,은평구
324182,53,이마트 은평점,24,양파,1망(1.5kg),3980,Jul-12,,2,대형마트,380000,은평구
324183,53,이마트 은평점,23,상추,1봉지(150g),1880,Jul-12,,2,대형마트,380000,은평구
324184,53,이마트 은평점,311,오이(다다기),1개,495,Jul-12,,2,대형마트,380000,은평구
324185,53,이마트 은평점,312,애호박,1개,840,Jul-12,청원,2,대형마트,380000,은평구
324186,53,이마트 은평점,131,쇠고기(한우1등급),600g,22800,Jul-12,한냉중부100g3800원,2,대형마트,380000,은평구
324187,53,이마트 은평점,52,돼지고기(삼겹살),600g,11700,Jul-12,사조100g1950원,2,대형마트,380000,은평구
324188,53,이마트 은평점,18,닭고기,1마리(1kg),6980,Jul-12,하림11호,2,대형마트,380000,은평구
324189,53,이마트 은평점,17,달걀,10개,2120,Jul-12,난이생생 왕란,2,대형마트,380000,은평구
324190,53,이마트 은평점,303,조기,1마리(20cm),1680,Jul-12,참조기,2,대형마트,380000,은평구
324191,53,이마트 은평점,152,"명태(러시아,냉동)",1마리,2490,Jul-12,동태,2,대형마트,380000,은평구
324192,53,이마트 은평점,254,"오징어(생물,국산)",1마리(28cm),2490,Jul-12,동해,2,대형마트,380000,은평구
324193,53,이마트 은평점,266,"고등어(생물,국산)",1마리(32cm),2800,Jul-12,부산,2,대형마트,380000,은평구
324194,221,숭인시장,28,사과,1개(297g),3500,Jul-12,부사,1,전통시장,305000,강북구
324195,221,숭인시장,27,배,1개(600g),3500,Jul-12,신고,1,전통시장,305000,강북구
324196,221,숭인시장,307,배추(2.5~3kg),1포기(3kg),3333,Jul-12,1망 10000원,1,전통시장,305000,강북구
324197,221,숭인시장,25,무,1개(1.1kg),1000,Jul-12,,1,전통시장,305000,강북구
324198,221,숭인시장,24,양파,1망(1.5kg),2000,Jul-12,,1,전통시장,305000,강북구
324199,221,숭인시장,23,상추,100g,750,Jul-12,1근3000원,1,전통시장,305000,강북구
324200,221,숭인시장,22,오이,1개,400,Jul-12,5개2000,1,전통시장,305000,강북구
324201,221,숭인시장,312,애호박,1개,500,Jul-12,인큐베이타,1,전통시장,305000,강북구
324202,221,숭인시장,58,"쇠고기(한우,불고기)",600g,16500,Jul-12,1등급100g2750,1,전통시장,305000,강북구
324203,221,숭인시장,299,삼겹살,600g,13500,Jul-12,국내산100g2250원,1,전통시장,305000,강북구
324204,221,숭인시장,298,생닭,1마리(1.1kg),6000,Jul-12,,1,전통시장,305000,강북구
324205,221,숭인시장,134,달걀(왕란),10개,1500,Jul-12,1판4500원,1,전통시장,305000,강북구
324206,221,숭인시장,259,"조기(냉동,국산)",1마리(32cm),6000,Jul-12,부세조기,1,전통시장,305000,강북구
324207,221,숭인시장,264,"명태(냉동,수입산)",1마리(46cm),6000,Jul-12,러시아,1,전통시장,305000,강북구
324208,221,숭인시장,256,"오징어(냉동,국산)",1마리(37cm),2500,Jul-12,,1,전통시장,305000,강북구
324209,221,숭인시장,268,"고등어(냉동,국산)",1마리(32cm),3000,Jul-12,,1,전통시장,305000,강북구
324210,214,이마트 목동점,305,"사과(부사, 300g)",1개,3470,Jul-12,장수,2,대형마트,470000,양천구
324211,214,이마트 목동점,306,"배(신고, 600g)",1개,4000,Jul-12,당찬배 ,2,대형마트,470000,양천구
324212,214,이마트 목동점,307,배추(2.5~3kg),1포기,2680,Jul-12,해남,2,대형마트,470000,양천구
324213,214,이마트 목동점,308,무(1kg),1개,2480,Jul-12,고창,2,대형마트,470000,양천구
324214,214,이마트 목동점,309,양파(1.5kg망),1망,2980,Jul-12,무안,2,대형마트,470000,양천구
324215,214,이마트 목동점,310,상추(100g),100g,940,Jul-12,남원(한봉),2,대형마트,470000,양천구
324216,214,이마트 목동점,311,오이(다다기),1개,550,Jul-12,평택,2,대형마트,470000,양천구
324217,214,이마트 목동점,312,애호박,1개,980,Jul-12,논개,2,대형마트,470000,양천구
324218,214,이마트 목동점,58,"쇠고기(한우,불고기)",600g(1등급),22800,Jul-12,횡성한우,2,대형마트,470000,양천구
324219,214,이마트 목동점,99,돼지고기(생삼겹살),600g,11700,Jul-12,안심포크,2,대형마트,470000,양천구
324220,214,이마트 목동점,283,닭고기(육계),1마리,5000,Jul-12,하림 (11호),2,대형마트,470000,양천구
324221,214,이마트 목동점,17,달걀,왕란,2200,Jul-12,지리산,2,대형마트,470000,양천구
324222,214,이마트 목동점,260,"조기(냉동,수입산)",1마리(20cm),990,Jul-12,,2,대형마트,470000,양천구
324223,214,이마트 목동점,315,"명태(45cm,수입산)",1마리,0,Jul-12,미입고,2,대형마트,470000,양천구
324224,214,이마트 목동점,254,"오징어(생물,국산)",1마리(25cm),1980,Jul-12,선동,2,대형마트,470000,양천구
324225,214,이마트 목동점,266,"고등어(생물,국산)",1마리(30cm),2980,Jul-12,욕지도,2,대형마트,470000,양천구
324226,73,뚝도시장,305,"사과(부사, 300g)",1개,4000,Jul-12,경북영천,1,전통시장,200000,성동구
